# Datetime,5cm,10cm,15cm,50cm,55cm
2019-04-17 13:22:00,nan,13.291519155907224,11.331113444013454,9.497648414567948,8.957615403570145
2019-04-17 13:23:00,nan,13.291519155907224,11.331113444013454,9.497648414567948,8.957615403570145
2019-04-17 13:24:00,nan,13.306478927060738,11.346596584784436,9.531627043009138,8.975126366576688
2019-04-17 13:25:00,nan,13.332214121104528,11.326668467562968,9.513591224698729,8.957615403570145
2019-04-17 13:26:00,nan,13.387844350766443,11.342150794445132,9.536942244761661,8.975126366576688
2019-04-17 13:27:00,nan,13.509612082011472,11.342150794445132,9.547571690169036,8.975126366576688
2019-04-17 13:28:00,nan,13.550127017088897,11.342150794445132,9.552885934173617,8.975126366576688
2019-04-17 13:29:00,nan,13.631046117548607,11.355486952940254,9.558199859278346,8.975126366576688
2019-04-17 13:30:00,nan,13.671450512472944,11.532956495313272,9.568826753487201,8.975126366576688
2019-04-17 13:31:00,nan,13.792444444007145,11.532956495313272,9.574139722940487,8.975126366576688
2019-04-17 13:32:00,nan,13.792444444007145,11.532956495313272,9.579452374192357,8.969837016070358
2019-04-17 13:33:00,nan,13.832703047548819,11.5772239424835,9.5953884204838,8.975126366576688
2019-04-17 13:34:00,nan,13.872925485242973,11.5772239424835,9.600699800674022,8.975126366576688
2019-04-17 13:35:00,nan,13.872925485242973,11.5772239424835,9.61132160923961,8.969837016070358
2019-04-17 13:36:00,nan,13.872925485242973,11.5772239424835,9.627251945162556,8.969837016070358
2019-04-17 13:37:00,nan,13.913111869026238,11.5772239424835,9.632561423986147,8.975126366576688
2019-04-17 13:38:00,nan,13.913111869026238,11.621451691082598,9.648487963439521,8.969837016070358
2019-04-17 13:39:00,nan,13.913111869026238,11.621451691082598,9.6537961781641,8.980415354135062
2019-04-17 13:40:00,nan,13.872925485242973,11.621451691082598,9.659104077298196,8.980415354135062
2019-04-17 13:41:00,nan,13.872925485242973,11.621451691082598,9.669718929489562,8.969837016070358
2019-04-17 13:42:00,nan,13.872925485242973,11.621451691082598,9.680332521401965,8.969837016070358
2019-04-17 13:43:00,nan,13.832703047548819,11.621451691082598,9.690944854422781,8.969837016070358
2019-04-17 13:44:00,nan,13.792444444007145,11.621451691082598,9.696250549282183,8.980415354135062
2019-04-17 13:45:00,nan,13.792444444007145,11.621451691082598,9.701555929938536,8.969837016070358
2019-04-17 13:46:00,nan,13.792444444007145,11.621451691082598,9.712165749334986,8.980415354135062
2019-04-17 13:47:00,nan,13.752149562251674,11.621451691082598,9.717470188421174,8.969837016070358
2019-04-17 13:48:00,nan,13.752149562251674,11.5772239424835,9.72277431399678,8.969837016070358
2019-04-17 13:49:00,nan,13.752149562251674,11.5772239424835,9.738684811389277,8.969837016070358
2019-04-17 13:50:00,nan,13.752149562251674,11.5772239424835,9.743987684651444,8.975126366576688
2019-04-17 13:51:00,nan,13.752149562251674,11.5772239424835,9.754592493409518,8.975126366576688
2019-04-17 13:52:00,nan,13.752149562251674,11.5772239424835,9.759894429250608,8.975126366576688
2019-04-17 13:53:00,nan,13.752149562251674,11.5772239424835,9.765196052963319,8.975126366576688
2019-04-17 13:54:00,nan,13.752149562251674,11.5772239424835,9.775798364693344,8.975126366576688
2019-04-17 13:55:00,nan,13.752149562251674,11.5772239424835,9.781099053055613,8.975126366576688
2019-04-17 13:56:00,nan,13.752149562251674,11.5772239424835,9.781099053055613,8.980415354135062
2019-04-17 13:57:00,nan,13.792444444007145,11.5772239424835,9.791699495636351,8.975126366576688
2019-04-17 13:58:00,nan,13.832703047548819,11.5772239424835,9.802298693840527,8.980415354135062
2019-04-17 13:59:00,nan,13.832703047548819,11.5772239424835,9.802298693840527,8.975126366576688
2019-04-17 14:00:00,nan,13.832703047548819,11.5772239424835,9.812896649045484,8.980415354135062
2019-04-17 14:01:00,nan,13.872925485242973,11.5772239424835,9.81819516095348,8.975126366576688
