time(sec) temperature(C)
104400	5.571065
104700	5.5673
105000	5.563488
105300	5.559626
105600	5.55571
105900	5.551747
106200	5.547746
106500	5.543713
106800	5.539661
107100	5.5356
107400	5.531537
107700	5.527469
108000	5.523393
108300	5.519303
108600	5.515169
108900	5.511018
109200	5.506866
109500	5.502739
109800	5.498659
110100	5.494639
110400	5.490706
110700	5.486886
111000	5.483192
111300	5.47966
111600	5.476318
111900	5.473185
112200	5.470509
112500	5.468275
112800	5.466456
113100	5.465031
113400	5.463981
113700	5.463274
114000	5.462901
114300	5.462851
114600	5.463104
114900	5.463647
115200	5.464469
115500	5.465547
115800	5.466793
116100	5.468226
116400	5.469856
116700	5.471715
117000	5.473834
117300	5.476234
117600	5.478939
117900	5.481969
118200	5.485333
118500	5.489054
118800	5.493154
119100	5.497643
119400	5.502385
119700	5.507346
120000	5.512495
120300	5.517813
120600	5.523286
120900	5.528897
121200	5.53466
121500	5.540588
121800	5.546682
122100	5.552935
122400	5.559331
122700	5.56585
123000	5.572752
123300	5.580056
123600	5.587768
123900	5.595869
124200	5.604327
124500	5.613113
124800	5.622171
125100	5.631446
125400	5.640894
125700	5.650468
126000	5.660128
126300	5.669848
126600	5.679482
126900	5.689121
127200	5.698832
127500	5.708617
127800	5.718447
128100	5.728296
128400	5.738094
128700	5.747772
129000	5.757285
129300	5.766569
129600	5.775572
129900	5.784267
130200	5.792813
130500	5.801374
130800	5.81007
131100	5.819072
131400	5.828528
131700	5.838519
132000	5.849006
132300	5.859897
132600	5.871106
132900	5.882441
133200	5.89371
133500	5.90478
133800	5.915756
134100	5.92668
134400	5.937597
134700	5.948554
135000	5.959586
135300	5.970716
135600	5.981916
135900	5.993147
136200	6.004375
136500	6.015514
136800	6.026472
137100	6.037191
137400	6.047923
137700	6.058667
138000	6.06943
138300	6.080173
138600	6.090848
138900	6.101416
139200	6.111754
139500	6.121731
139800	6.131259
140100	6.140371
140400	6.149148
140700	6.157668
141000	6.165624
141300	6.17298
141600	6.179718
141900	6.185925
142200	6.191718
142500	6.197196
142800	6.202487
143100	6.207705
143400	6.212924
143700	6.218204
144000	6.223585
144300	6.229086
144600	6.234658
144900	6.240308
145200	6.246036
145500	6.251698
145800	6.257132
146100	6.262227
146400	6.266898
146700	6.2711
147000	6.274825
147300	6.278056
147600	6.28079
147900	6.283039
148200	6.284851
148500	6.286233
148800	6.287199
149100	6.287845
149400	6.288279
149700	6.288589
150000	6.288822
150300	6.289003
150600	6.289142
150900	6.289239
151200	6.289292
151500	6.289296
151800	6.289285
152100	6.289265
152400	6.289242
152700	6.289212
153000	6.28917
153300	6.289111
153600	6.289001
153900	6.288806
154200	6.288502
154500	6.288071
154800	6.287505
155100	6.286804
155400	6.285911
155700	6.284823
156000	6.283545
156300	6.282082
156600	6.28044
156900	6.27863
157200	6.276673
157500	6.274592
157800	6.272406
158100	6.270119
158400	6.267727
158700	6.265229
159000	6.26264
159300	6.259997
159600	6.257328
159900	6.254634
160200	6.251909
160500	6.249144
160800	6.246336
161100	6.243485
161400	6.240593
161700	6.237653
162000	6.234659
162300	6.231599
162600	6.228489
162900	6.225344
163200	6.222179
163500	6.218995
163800	6.215789
164100	6.212552
164400	6.209289
164700	6.206005
165000	6.202708
165300	6.199402
165600	6.196088
165900	6.192768
166200	6.189459
166500	6.186146
166800	6.182823
167100	6.179492
167400	6.176154
167700	6.172812
168000	6.169465
168300	6.16611
168600	6.162747
168900	6.159375
169200	6.155999
169500	6.152621
169800	6.149215
170100	6.145778
170400	6.14231
170700	6.138813
171000	6.135293
171300	6.131754
171600	6.128195
171900	6.12461
172200	6.120999
172500	6.117359
172800	6.113692
173100	6.109999
173400	6.106284
173700	6.102566
174000	6.098858
174300	6.095161
